subj_idx,Trial,Response_Counterbalanced,CorrectResponse_Counterbalanced,rt,rt_sec,Accuracy,Accuracy_inTime,stim,Response_Type,Money_Amount
3011,38,NA,1,0,0,0,0,Gain  ,NA   ,1
3011,39,2,2,347,0.347,1,1,Cntrl ,Cntrl ,1
3011,40,3,3,290,0.29,1,1,NoLoss,NoLoss,1
3011,41,1,1,312,0.312,1,1,Gain  ,Gain  ,1
3011,42,2,2,294,0.294,1,1,Cntrl ,Cntrl ,1
3011,43,1,1,370,0.37,1,1,Gain  ,Gain  ,1
3011,44,3,3,373,0.373,1,1,NoLoss,NoLoss,1
3011,45,1,2,351,0.351,0,0,Cntrl ,Gain  ,1
3011,46,1,1,381,0.381,1,1,Gain  ,Gain  ,1
3011,47,3,3,387,0.387,1,1,NoLoss,NoLoss,1
3011,48,2,2,470,0.47,1,0,Cntrl ,Cntrl ,1
3011,49,3,3,373,0.373,1,1,NoLoss,NoLoss,1
3011,50,1,2,474,0.474,0,0,Cntrl ,Gain  ,1
3011,51,1,1,353,0.353,1,1,Gain  ,Gain  ,1
3011,52,1,2,375,0.375,0,0,Cntrl ,Gain  ,1
3011,53,1,1,424,0.424,1,0,Gain  ,Gain  ,1
3011,54,3,3,305,0.305,1,1,NoLoss,NoLoss,1
3011,55,1,1,493,0.493,1,0,Gain  ,Gain  ,1
3011,56,2,2,372,0.372,1,1,Cntrl ,Cntrl ,1
3011,57,3,3,347,0.347,1,1,NoLoss,NoLoss,1
3011,58,1,1,391,0.391,1,1,Gain  ,Gain  ,1
3011,59,2,2,445,0.445,1,0,Cntrl ,Cntrl ,1
3011,60,3,3,400,0.4,1,0,NoLoss,NoLoss,1
3011,61,2,2,412,0.412,1,0,Cntrl ,Cntrl ,1
3011,62,3,3,381,0.381,1,1,NoLoss,NoLoss,1
3011,63,1,1,462,0.462,1,0,Gain  ,Gain  ,1
3011,64,2,2,307,0.307,1,1,Cntrl ,Cntrl ,1
3011,65,1,1,407,0.407,1,0,Gain  ,Gain  ,1
3011,66,3,3,274,0.274,1,1,NoLoss,NoLoss,1
3011,67,2,2,379,0.379,1,1,Cntrl ,Cntrl ,1
3011,68,1,1,337,0.337,1,1,Gain  ,Gain  ,1
3011,69,3,3,392,0.392,1,1,NoLoss,NoLoss,1
3011,70,NA,1,0,0,0,0,Gain  ,NA   ,1
3011,71,2,2,436,0.436,1,0,Cntrl ,Cntrl ,1
3011,72,3,3,315,0.315,1,1,NoLoss,NoLoss,1
3011,73,2,2,380,0.38,1,1,Cntrl ,Cntrl ,1
3011,74,3,3,401,0.401,1,0,NoLoss,NoLoss,1
3011,75,1,1,311,0.311,1,1,Gain  ,Gain  ,1
3011,76,3,3,307,0.307,1,1,NoLoss,NoLoss,1
3011,77,2,2,349,0.349,1,1,Cntrl ,Cntrl ,1
3011,78,1,1,374,0.374,1,1,Gain  ,Gain  ,1
3011,79,1,2,413,0.413,0,0,Cntrl ,Gain  ,1
3011,80,1,1,382,0.382,1,1,Gain  ,Gain  ,1
3011,81,3,3,293,0.293,1,1,NoLoss,NoLoss,1
3011,82,NA,2,0,0,0,0,Cntrl ,NA   ,1
3011,83,3,3,379,0.379,1,1,NoLoss,NoLoss,1
3011,84,1,1,371,0.371,1,1,Gain  ,Gain  ,1
3011,85,3,3,333,0.333,1,1,NoLoss,NoLoss,1
3011,86,NA,1,0,0,0,0,Gain  ,NA   ,1
3011,87,1,2,377,0.377,0,0,Cntrl ,Gain  ,1
3011,88,1,1,392,0.392,1,1,Gain  ,Gain  ,1
3011,89,1,2,379,0.379,0,0,Cntrl ,Gain  ,1
3011,90,3,3,283,0.283,1,1,NoLoss,NoLoss,1
3011,91,2,2,443,0.443,1,0,Cntrl ,Cntrl ,1
3011,92,1,1,378,0.378,1,1,Gain  ,Gain  ,1
3011,93,3,3,325,0.325,1,1,NoLoss,NoLoss,1
3011,94,2,1,449,0.449,0,0,Gain  ,Cntrl ,1
3011,95,3,3,286,0.286,1,1,NoLoss,NoLoss,1
3011,96,2,2,458,0.458,1,0,Cntrl ,Cntrl ,1
3011,97,1,1,395,0.395,1,1,Gain  ,Gain  ,1
3011,98,3,3,272,0.272,1,1,NoLoss,NoLoss,1
3011,99,2,2,358,0.358,1,1,Cntrl ,Cntrl ,1
3011,100,1,1,333,0.333,1,1,Gain  ,Gain  ,1
3011,101,3,3,315,0.315,1,1,NoLoss,NoLoss,1
3011,102,2,2,430,0.43,1,0,Cntrl ,Cntrl ,1
3011,103,1,1,326,0.326,1,1,Gain  ,Gain  ,1
3011,104,2,2,474,0.474,1,0,Cntrl ,Cntrl ,1
3011,105,3,3,256,0.256,1,1,NoLoss,NoLoss,1
3011,106,1,1,264,0.264,1,1,Gain  ,Gain  ,1
3011,107,2,2,446,0.446,1,0,Cntrl ,Cntrl ,1
3011,108,3,3,279,0.279,1,1,NoLoss,NoLoss,1
3011,109,1,1,337,0.337,1,1,Gain  ,Gain  ,1
3011,110,2,2,253,0.253,1,1,Cntrl ,Cntrl ,1
3011,111,3,3,290,0.29,1,1,NoLoss,NoLoss,1
3011,112,1,1,312,0.312,1,1,Gain  ,Gain  ,1
3011,113,3,3,451,0.451,1,0,NoLoss,NoLoss,1
3011,114,2,2,485,0.485,1,0,Cntrl ,Cntrl ,1
3011,115,3,3,364,0.364,1,1,NoLoss,NoLoss,1
3011,116,1,1,267,0.267,1,1,Gain  ,Gain  ,1
3011,117,2,2,307,0.307,1,1,Cntrl ,Cntrl ,1
3011,118,1,1,335,0.335,1,1,Gain  ,Gain  ,1
3011,119,2,2,371,0.371,1,1,Cntrl ,Cntrl ,1
3011,120,3,3,390,0.39,1,1,NoLoss,NoLoss,1
3011,121,1,1,474,0.474,1,0,Gain  ,Gain  ,1
3011,122,3,3,386,0.386,1,1,NoLoss,NoLoss,1
3011,123,2,2,316,0.316,1,1,Cntrl ,Cntrl ,1
3011,124,1,1,375,0.375,1,1,Gain  ,Gain  ,1
3011,125,2,2,469,0.469,1,0,Cntrl ,Cntrl ,1
3011,126,3,3,288,0.288,1,1,NoLoss,NoLoss,1
3011,127,1,1,371,0.371,1,1,Gain  ,Gain  ,1
3011,128,3,3,466,0.466,1,0,NoLoss,NoLoss,1
3011,129,3,2,230,0.23,0,0,Cntrl ,NoLoss,1
3011,130,3,1,189,0.189,0,0,Gain  ,NoLoss,1
3011,131,3,3,179,0.179,1,1,NoLoss,NoLoss,1
3011,132,3,2,180,0.18,0,0,Cntrl ,NoLoss,1
3011,133,3,1,185,0.185,0,0,Gain  ,NoLoss,1
3011,134,3,3,217,0.217,1,1,NoLoss,NoLoss,1
3011,135,3,2,193,0.193,0,0,Cntrl ,NoLoss,1
3011,136,3,3,326,0.326,1,1,NoLoss,NoLoss,1
3011,137,1,1,240,0.24,1,1,Gain  ,Gain  ,1
3011,138,3,2,86,0.086,0,0,Cntrl ,NoLoss,1
3011,139,3,3,224,0.224,1,1,NoLoss,NoLoss,1
3011,140,2,2,304,0.304,1,1,Cntrl ,Cntrl ,1
3011,141,1,1,243,0.243,1,1,Gain  ,Gain  ,1
3011,142,3,3,203,0.203,1,1,NoLoss,NoLoss,1
3011,143,3,1,195,0.195,0,0,Gain  ,NoLoss,1
3011,144,3,2,205,0.205,0,0,Cntrl ,NoLoss,1
3011,145,3,3,301,0.301,1,1,NoLoss,NoLoss,1
3011,146,3,1,209,0.209,0,0,Gain  ,NoLoss,1
3011,147,3,2,195,0.195,0,0,Cntrl ,NoLoss,1
3011,148,3,1,221,0.221,0,0,Gain  ,NoLoss,1
3011,149,3,3,227,0.227,1,1,NoLoss,NoLoss,1
3011,150,2,2,352,0.352,1,1,Cntrl ,Cntrl ,1
3011,151,1,1,310,0.31,1,1,Gain  ,Gain  ,1
3011,152,3,2,230,0.23,0,0,Cntrl ,NoLoss,1
3011,153,3,3,243,0.243,1,1,NoLoss,NoLoss,1
3011,154,NA,2,0,0,0,0,Cntrl ,NA   ,1
3011,155,3,3,454,0.454,1,0,NoLoss,NoLoss,1
3011,156,1,1,330,0.33,1,1,Gain  ,Gain  ,1
3011,157,3,2,198,0.198,0,0,Cntrl ,NoLoss,1
3011,158,3,3,353,0.353,1,1,NoLoss,NoLoss,1
3011,159,3,1,302,0.302,0,0,Gain  ,NoLoss,1
3011,160,3,3,371,0.371,1,1,NoLoss,NoLoss,1
3011,161,3,1,218,0.218,0,0,Gain  ,NoLoss,1
3011,162,3,2,211,0.211,0,0,Cntrl ,NoLoss,1
3011,163,3,1,341,0.341,0,0,Gain  ,NoLoss,1
3011,164,3,2,239,0.239,0,0,Cntrl ,NoLoss,1
3011,165,3,3,201,0.201,1,1,NoLoss,NoLoss,1
3011,166,1,2,463,0.463,0,0,Cntrl ,Gain  ,1
3011,167,1,1,274,0.274,1,1,Gain  ,Gain  ,1
3011,168,NA,3,0,0,0,0,NoLoss,NA   ,1
3011,169,1,1,349,0.349,1,1,Gain  ,Gain  ,1
3011,170,3,3,190,0.19,1,1,NoLoss,NoLoss,1
3011,171,3,2,325,0.325,0,0,Cntrl ,NoLoss,1
3011,172,3,3,239,0.239,1,1,NoLoss,NoLoss,1
3011,173,3,2,489,0.489,0,0,Cntrl ,NoLoss,1
3011,174,3,1,215,0.215,0,0,Gain  ,NoLoss,1
3011,175,3,2,208,0.208,0,0,Cntrl ,NoLoss,1
3011,176,3,3,233,0.233,1,1,NoLoss,NoLoss,1
3011,177,1,1,190,0.19,1,1,Gain  ,Gain  ,1
3011,178,3,2,290,0.29,0,0,Cntrl ,NoLoss,1
3011,179,3,1,189,0.189,0,0,Gain  ,NoLoss,1
3011,180,3,3,267,0.267,1,1,NoLoss,NoLoss,1
4012,1,NA,3,0,0,0,0,Gain  ,NA   ,0.5
4012,2,1,1,370,0.37,1,1,NoLoss,NoLoss,0.5
4012,3,2,2,309,0.309,1,1,Cntrl ,Cntrl ,0.5
4012,4,3,3,419,0.419,1,0,Gain  ,Gain  ,0.5
4012,5,2,2,440,0.44,1,0,Cntrl ,Cntrl ,0.5
4012,6,1,1,406,0.406,1,0,NoLoss,NoLoss,0.5
4012,7,2,2,434,0.434,1,0,Cntrl ,Cntrl ,0.5
4012,8,1,1,404,0.404,1,0,NoLoss,NoLoss,0.5
4012,9,NA,3,0,0,0,0,Gain  ,NA   ,0.5
4012,10,1,1,371,0.371,1,1,NoLoss,NoLoss,0.5
4012,11,3,3,434,0.434,1,0,Gain  ,Gain  ,0.5
4012,12,2,2,274,0.274,1,1,Cntrl ,Cntrl ,0.5
4012,13,3,1,262,0.262,0,0,NoLoss,Gain  ,0.5
4012,14,3,3,423,0.423,1,0,Gain  ,Gain  ,0.5
4012,15,2,2,408,0.408,1,0,Cntrl ,Cntrl ,0.5
4012,16,1,3,434,0.434,0,0,Gain  ,NoLoss,0.5
4012,17,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,18,3,1,447,0.447,0,0,NoLoss,Gain  ,0.5
4012,19,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,20,3,3,426,0.426,1,0,Gain  ,Gain  ,0.5
4012,21,NA,1,0,0,0,0,NoLoss,NA   ,0.5
4012,22,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,23,3,3,368,0.368,1,1,Gain  ,Gain  ,0.5
4012,24,1,1,420,0.42,1,0,NoLoss,NoLoss,0.5
4012,25,3,3,388,0.388,1,1,Gain  ,Gain  ,0.5
4012,26,1,1,353,0.353,1,1,NoLoss,NoLoss,0.5
4012,27,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,28,3,3,387,0.387,1,1,Gain  ,Gain  ,0.5
4012,29,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,30,NA,1,0,0,0,0,NoLoss,NA   ,0.5
4012,31,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,32,3,3,344,0.344,1,1,Gain  ,Gain  ,0.5
4012,33,1,1,318,0.318,1,1,NoLoss,NoLoss,0.5
4012,34,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,35,NA,1,0,0,0,0,NoLoss,NA   ,0.5
4012,36,3,3,481,0.481,1,0,Gain  ,Gain  ,0.5
4012,37,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,38,3,3,404,0.404,1,0,Gain  ,Gain  ,0.5
4012,39,NA,1,0,0,0,0,NoLoss,NA   ,0.5
4012,40,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,41,3,3,295,0.295,1,1,Gain  ,Gain  ,0.5
4012,42,1,1,375,0.375,1,1,NoLoss,NoLoss,0.5
4012,43,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,44,1,1,308,0.308,1,1,NoLoss,NoLoss,0.5
4012,45,3,3,425,0.425,1,0,Gain  ,Gain  ,0.5
4012,46,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,47,3,1,291,0.291,0,0,NoLoss,Gain  ,0.5
4012,48,3,3,291,0.291,1,1,Gain  ,Gain  ,0.5
4012,49,3,2,461,0.461,0,0,Cntrl ,Gain  ,0.5
4012,50,1,1,335,0.335,1,1,NoLoss,NoLoss,0.5
4012,51,3,3,343,0.343,1,1,Gain  ,Gain  ,0.5
4012,52,1,1,285,0.285,1,1,NoLoss,NoLoss,0.5
4012,53,3,3,350,0.35,1,1,Gain  ,Gain  ,0.5
4012,54,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,55,3,3,362,0.362,1,1,Gain  ,Gain  ,0.5
4012,56,NA,1,0,0,0,0,NoLoss,NA   ,0.5
4012,57,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,58,1,1,387,0.387,1,1,NoLoss,NoLoss,0.5
4012,59,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,60,3,3,359,0.359,1,1,Gain  ,Gain  ,0.5
4012,61,1,1,308,0.308,1,1,NoLoss,NoLoss,0.5
4012,62,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,63,NA,3,0,0,0,0,Gain  ,NA   ,0.5
4012,64,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,65,3,3,369,0.369,1,1,Gain  ,Gain  ,0.5
4012,66,1,1,274,0.274,1,1,NoLoss,NoLoss,0.5
4012,67,3,3,472,0.472,1,0,Gain  ,Gain  ,0.5
4012,68,NA,1,0,0,0,0,NoLoss,NA   ,0.5
4012,69,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,70,1,1,397,0.397,1,1,NoLoss,NoLoss,0.5
4012,71,3,3,362,0.362,1,1,Gain  ,Gain  ,0.5
4012,72,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,73,3,1,418,0.418,0,0,NoLoss,Gain  ,0.5
4012,74,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,75,3,3,468,0.468,1,0,Gain  ,Gain  ,0.5
4012,76,1,1,451,0.451,1,0,NoLoss,NoLoss,0.5
4012,77,3,3,401,0.401,1,0,Gain  ,Gain  ,0.5
4012,78,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,79,NA,3,0,0,0,0,Gain  ,NA   ,0.5
4012,80,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,81,3,1,250,0.25,0,0,NoLoss,Gain  ,0.5
4012,82,1,3,462,0.462,0,0,Gain  ,NoLoss,0.5
4012,83,1,1,361,0.361,1,1,NoLoss,NoLoss,0.5
4012,84,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,85,3,1,292,0.292,0,0,NoLoss,Gain  ,0.5
4012,86,3,3,347,0.347,1,1,Gain  ,Gain  ,0.5
4012,87,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,88,3,3,450,0.45,1,0,Gain  ,Gain  ,0.5
4012,89,1,1,408,0.408,1,0,NoLoss,NoLoss,0.5
4012,90,2,2,492,0.492,1,0,Cntrl ,Cntrl ,0.5
4012,91,1,1,497,0.497,1,0,NoLoss,NoLoss,0.5
4012,92,3,3,356,0.356,1,1,Gain  ,Gain  ,0.5
4012,93,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,94,3,3,412,0.412,1,0,Gain  ,Gain  ,0.5
4012,95,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,96,1,1,202,0.202,1,1,NoLoss,NoLoss,0.5
4012,97,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,98,3,1,192,0.192,0,0,NoLoss,Gain  ,0.5
4012,99,2,3,454,0.454,0,0,Gain  ,Cntrl ,0.5
4012,100,NA,1,0,0,0,0,NoLoss,NA   ,0.5
4012,101,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,102,3,3,221,0.221,1,1,Gain  ,Gain  ,0.5
4012,103,1,1,205,0.205,1,1,NoLoss,NoLoss,0.5
4012,104,3,3,309,0.309,1,1,Gain  ,Gain  ,0.5
4012,105,1,2,232,0.232,0,0,Cntrl ,NoLoss,0.5
4012,106,3,3,215,0.215,1,1,Gain  ,Gain  ,0.5
4012,107,1,1,200,0.2,1,1,NoLoss,NoLoss,0.5
4012,108,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
4012,109,3,3,359,0.359,1,1,Gain  ,Gain  ,0.5
4012,110,1,2,193,0.193,0,0,Cntrl ,NoLoss,0.5
4012,111,1,1,342,0.342,1,1,NoLoss,NoLoss,0.5
4012,112,3,2,435,0.435,0,0,Cntrl ,Gain  ,0.5
4012,113,3,3,281,0.281,1,1,Gain  ,Gain  ,0.5
4012,114,1,1,200,0.2,1,1,NoLoss,NoLoss,0.5
4012,115,2,2,377,0.377,1,1,Cntrl ,Cntrl ,0.5
4012,116,3,3,350,0.35,1,1,Gain  ,Gain  ,0.5
4012,117,1,1,200,0.2,1,1,NoLoss,NoLoss,0.5
4012,118,3,3,483,0.483,1,0,Gain  ,Gain  ,0.5
4012,119,1,1,191,0.191,1,1,NoLoss,NoLoss,0.5
4012,120,3,2,266,0.266,0,0,Cntrl ,Gain  ,0.5
4012,121,1,1,416,0.416,1,0,NoLoss,NoLoss,0.5
4012,122,3,2,209,0.209,0,0,Cntrl ,Gain  ,0.5
4012,123,3,3,275,0.275,1,1,Gain  ,Gain  ,0.5
4012,124,1,2,212,0.212,0,0,Cntrl ,NoLoss,0.5
4012,125,1,1,237,0.237,1,1,NoLoss,NoLoss,0.5
4012,126,3,3,198,0.198,1,1,Gain  ,Gain  ,0.5
4012,127,1,2,233,0.233,0,0,Cntrl ,NoLoss,0.5
4012,128,1,1,204,0.204,1,1,NoLoss,NoLoss,0.5
4012,129,3,3,218,0.218,1,1,Gain  ,Gain  ,0.5
4012,130,1,2,244,0.244,0,0,Cntrl ,NoLoss,0.5
4012,131,3,3,371,0.371,1,1,Gain  ,Gain  ,0.5
4012,132,1,1,213,0.213,1,1,NoLoss,NoLoss,0.5
4012,133,3,3,409,0.409,1,0,Gain  ,Gain  ,0.5
4012,134,1,2,221,0.221,0,0,Cntrl ,NoLoss,0.5
4012,135,1,1,293,0.293,1,1,NoLoss,NoLoss,0.5
4012,136,3,2,216,0.216,0,0,Cntrl ,Gain  ,0.5
4012,137,3,3,245,0.245,1,1,Gain  ,Gain  ,0.5
4012,138,1,1,262,0.262,1,1,NoLoss,NoLoss,0.5
4012,139,3,3,221,0.221,1,1,Gain  ,Gain  ,0.5
4012,140,1,1,414,0.414,1,0,NoLoss,NoLoss,0.5
4012,141,3,2,215,0.215,0,0,Cntrl ,Gain  ,0.5
4012,142,1,3,370,0.37,0,0,Gain  ,NoLoss,0.5
4012,143,1,1,220,0.22,1,1,NoLoss,NoLoss,0.5
4012,144,3,2,188,0.188,0,0,Cntrl ,Gain  ,0.5
4012,145,3,3,229,0.229,1,1,Gain  ,Gain  ,0.5
4012,146,1,1,214,0.214,1,1,NoLoss,NoLoss,0.5
4012,147,3,2,279,0.279,0,0,Cntrl ,Gain  ,0.5
4012,148,3,1,267,0.267,0,0,NoLoss,Gain  ,0.5
4012,149,3,2,208,0.208,0,0,Cntrl ,Gain  ,0.5
4012,150,3,3,350,0.35,1,1,Gain  ,Gain  ,0.5
4012,151,1,1,296,0.296,1,1,NoLoss,NoLoss,0.5
4012,152,3,2,206,0.206,0,0,Cntrl ,Gain  ,0.5
4012,153,3,3,386,0.386,1,1,Gain  ,Gain  ,0.5
4012,154,1,1,476,0.476,1,0,NoLoss,NoLoss,0.5
4012,155,3,2,210,0.21,0,0,Cntrl ,Gain  ,0.5
4012,156,1,3,357,0.357,0,0,Gain  ,NoLoss,0.5
4012,157,1,1,392,0.392,1,1,NoLoss,NoLoss,0.5
4012,158,3,3,233,0.233,1,1,Gain  ,Gain  ,0.5
4012,159,1,2,216,0.216,0,0,Cntrl ,NoLoss,0.5
4012,160,3,1,416,0.416,0,0,NoLoss,Gain  ,0.5
4012,161,3,2,226,0.226,0,0,Cntrl ,Gain  ,0.5
4012,162,3,3,234,0.234,1,1,Gain  ,Gain  ,0.5
4012,163,1,2,246,0.246,0,0,Cntrl ,NoLoss,0.5
4012,164,1,3,227,0.227,0,0,Gain  ,NoLoss,0.5
4012,165,1,1,206,0.206,1,1,NoLoss,NoLoss,0.5
4012,166,3,2,222,0.222,0,0,Cntrl ,Gain  ,0.5
4012,167,1,1,368,0.368,1,1,NoLoss,NoLoss,0.5
4012,168,3,3,206,0.206,1,1,Gain  ,Gain  ,0.5
4012,169,1,1,202,0.202,1,1,NoLoss,NoLoss,0.5
4012,170,3,2,209,0.209,0,0,Cntrl ,Gain  ,0.5
4012,171,3,3,366,0.366,1,1,Gain  ,Gain  ,0.5
4012,172,1,1,263,0.263,1,1,NoLoss,NoLoss,0.5
4012,173,3,2,203,0.203,0,0,Cntrl ,Gain  ,0.5
4012,174,3,3,441,0.441,1,0,Gain  ,Gain  ,0.5
4012,175,1,2,206,0.206,0,0,Cntrl ,NoLoss,0.5
4012,176,3,3,365,0.365,1,1,Gain  ,Gain  ,0.5
4012,177,1,1,215,0.215,1,1,NoLoss,NoLoss,0.5
4012,178,3,2,202,0.202,0,0,Cntrl ,Gain  ,0.5
4012,179,3,3,361,0.361,1,1,Gain  ,Gain  ,0.5
4012,180,1,1,218,0.218,1,1,NoLoss,NoLoss,0.5
6013,1,NA,3,0,0,0,0,Gain  ,NA   ,1
6013,2,1,1,474,0.474,1,0,NoLoss,NoLoss,1
6013,3,2,2,262,0.262,1,1,Cntrl ,Cntrl ,1
6013,4,2,1,343,0.343,0,0,NoLoss,Cntrl ,1
6013,5,NA,2,0,0,0,0,Cntrl ,NA   ,1
6013,6,3,3,234,0.234,1,1,Gain  ,Gain  ,1
6013,7,2,1,467,0.467,0,0,NoLoss,Cntrl ,1
6013,8,NA,2,0,0,0,0,Cntrl ,NA   ,1
6013,9,1,3,324,0.324,0,0,Gain  ,NoLoss,1
6013,10,NA,2,0,0,0,0,Cntrl ,NA   ,1
6013,11,NA,3,0,0,0,0,Gain  ,NA   ,1
6013,12,NA,1,0,0,0,0,NoLoss,NA   ,1
6013,13,3,3,465,0.465,1,0,Gain  ,Gain  ,1
6013,14,2,2,392,0.392,1,1,Cntrl ,Cntrl ,1
6013,15,1,1,436,0.436,1,0,NoLoss,NoLoss,1
6013,16,2,2,340,0.34,1,1,Cntrl ,Cntrl ,1
6013,17,3,3,232,0.232,1,1,Gain  ,Gain  ,1
6013,18,1,1,400,0.4,1,0,NoLoss,NoLoss,1
6013,19,2,2,306,0.306,1,1,Cntrl ,Cntrl ,1
6013,20,3,1,377,0.377,0,0,NoLoss,Gain  ,1
6013,21,2,3,374,0.374,0,0,Gain  ,Cntrl ,1
6013,22,NA,2,0,0,0,0,Cntrl ,NA   ,1
6013,23,1,1,413,0.413,1,0,NoLoss,NoLoss,1
6013,24,3,3,249,0.249,1,1,Gain  ,Gain  ,1
6013,25,2,1,441,0.441,0,0,NoLoss,Cntrl ,1
6013,26,2,2,497,0.497,1,0,Cntrl ,Cntrl ,1
6013,27,3,3,473,0.473,1,0,Gain  ,Gain  ,1
6013,28,2,2,393,0.393,1,1,Cntrl ,Cntrl ,1
6013,29,NA,3,0,0,0,0,Gain  ,NA   ,1
6013,30,1,1,258,0.258,1,1,NoLoss,NoLoss,1
6013,31,2,3,349,0.349,0,0,Gain  ,Cntrl ,1
6013,32,NA,1,0,0,0,0,NoLoss,NA   ,1
6013,33,2,2,395,0.395,1,1,Cntrl ,Cntrl ,1
6013,34,3,3,244,0.244,1,1,Gain  ,Gain  ,1
6013,35,1,1,361,0.361,1,1,NoLoss,NoLoss,1
6013,36,2,2,317,0.317,1,1,Cntrl ,Cntrl ,1
6013,37,1,1,302,0.302,1,1,NoLoss,NoLoss,1
6013,38,NA,2,0,0,0,0,Cntrl ,NA   ,1
6013,39,3,3,332,0.332,1,1,Gain  ,Gain  ,1
6013,40,1,1,457,0.457,1,0,NoLoss,NoLoss,1
6013,41,2,2,382,0.382,1,1,Cntrl ,Cntrl ,1
6013,42,3,3,264,0.264,1,1,Gain  ,Gain  ,1
6013,43,2,2,328,0.328,1,1,Cntrl ,Cntrl ,1
6013,44,3,3,397,0.397,1,1,Gain  ,Gain  ,1
6013,45,NA,1,0,0,0,0,NoLoss,NA   ,1
6013,46,2,2,408,0.408,1,0,Cntrl ,Cntrl ,1
6013,47,1,1,390,0.39,1,1,NoLoss,NoLoss,1
6013,48,3,3,207,0.207,1,1,Gain  ,Gain  ,1
6013,49,2,2,348,0.348,1,1,Cntrl ,Cntrl ,1
6013,50,3,1,398,0.398,0,0,NoLoss,Gain  ,1
6013,51,NA,3,0,0,0,0,Gain  ,NA   ,1
6013,52,2,2,355,0.355,1,1,Cntrl ,Cntrl ,1
6013,53,1,3,243,0.243,0,0,Gain  ,NoLoss,1
6013,54,NA,1,0,0,0,0,NoLoss,NA   ,1
6013,55,2,2,380,0.38,1,1,Cntrl ,Cntrl ,1
6013,56,NA,3,0,0,0,0,Gain  ,NA   ,1
6013,57,NA,1,0,0,0,0,NoLoss,NA   ,1
6013,58,NA,3,0,0,0,0,Gain  ,NA   ,1
6013,59,NA,2,0,0,0,0,Cntrl ,NA   ,1
6013,60,NA,1,0,0,0,0,NoLoss,NA   ,1
6013,61,2,2,423,0.423,1,0,Cntrl ,Cntrl ,1
6013,62,3,3,323,0.323,1,1,Gain  ,Gain  ,1
6013,63,1,1,229,0.229,1,1,NoLoss,NoLoss,1
6013,64,2,2,245,0.245,1,1,Cntrl ,Cntrl ,1
6013,65,3,3,308,0.308,1,1,Gain  ,Gain  ,1
6013,66,1,1,367,0.367,1,1,NoLoss,NoLoss,1
6013,67,2,2,287,0.287,1,1,Cntrl ,Cntrl ,1
6013,68,1,1,377,0.377,1,1,NoLoss,NoLoss,1
6013,69,3,3,211,0.211,1,1,Gain  ,Gain  ,1
6013,70,2,1,297,0.297,0,0,NoLoss,Cntrl ,1
6013,71,2,2,360,0.36,1,1,Cntrl ,Cntrl ,1
6013,72,3,3,225,0.225,1,1,Gain  ,Gain  ,1
6013,73,2,2,289,0.289,1,1,Cntrl ,Cntrl ,1
6013,74,3,3,364,0.364,1,1,Gain  ,Gain  ,1
6013,75,1,1,283,0.283,1,1,NoLoss,NoLoss,1
6013,76,2,2,373,0.373,1,1,Cntrl ,Cntrl ,1
6013,77,3,3,246,0.246,1,1,Gain  ,Gain  ,1
6013,78,1,1,406,0.406,1,0,NoLoss,NoLoss,1
6013,79,3,3,372,0.372,1,1,Gain  ,Gain  ,1
6013,80,2,1,393,0.393,0,0,NoLoss,Cntrl ,1
6013,81,2,2,278,0.278,1,1,Cntrl ,Cntrl ,1
6013,82,3,3,365,0.365,1,1,Gain  ,Gain  ,1
6013,83,2,2,355,0.355,1,1,Cntrl ,Cntrl ,1
6013,84,1,1,233,0.233,1,1,NoLoss,NoLoss,1
6013,85,3,3,231,0.231,1,1,Gain  ,Gain  ,1
